txn_id,txn_date,contact_id,ticker,sales,redemptions
422911068,1/17/2016,601571465,SWTSX,18352.31,0
422911069,9/6/2015,354885730,ANCFX,23242.4,0
422911070,11/12/2015,345740582,GFACX,17486.08,0
422911071,2/29/2016,510016789,FAIRX,16865.41,0
422911072,2/3/2015,134037228,VWEAX,16037.97,0
422911073,12/13/2015,194275633,TRRGX,26829.99,0
422911074,11/28/2015,364225618,AMECX,17320.96,0
422911075,1/25/2015,246315635,VFIDX,24851.96,0
422911076,10/18/2015,873639189,TRRBX,1620,0
422911077,2/28/2015,452744942,MLPDX,17010,0
422911078,4/12/2015,165638407,OTCFX,20790,0
422911079,10/13/2015,429040987,FRDPX,13227.38,0
422911080,2/19/2015,231125150,FRDPX,8368.14,0
422911081,6/13/2015,702491707,YACKX,20236.74,0
422911082,1/23/2016,376095798,FGMNX,22583.4,0
422911083,8/8/2015,304419954,OTCFX,14163.72,0
422911084,2/21/2015,129515449,CIBCX,17103.07,0
422911085,8/24/2015,415768080,DODFX,21292.8,0
422911086,5/12/2015,567297433,VGELX,25452.48,0
422911087,8/26/2015,959700851,FSMVX,21740.22,0
422911088,9/18/2015,122615087,FKTFX,4240,0
422911089,8/13/2015,568817603,PRUAX,10865,0
422911090,1/6/2016,606388723,VGTSX,12700.67,0
422911091,3/22/2015,893935460,OTCFX,26421.11,0
422911092,6/16/2015,508383135,PRSVX,13957.6,0
422911093,3/7/2015,593200546,CWGIX,19736.05,0
422911094,10/29/2015,785554440,FRDPX,22096.2,0
422911095,3/31/2016,738182713,RIDEX,6303.87,0
422911096,1/18/2016,965514726,TGLDX,5511.45,0
422911097,3/7/2016,182986991,VDAIX,6814.08,0
422911098,5/22/2015,513979295,FARCX,8385.6,0
422911099,2/26/2015,597280707,FFFHX,7057.04,0
422911100,12/21/2015,357781545,MFLDX,9409.39,0
422911101,5/18/2015,131886640,SGIIX,3916.75,0
422911102,2/11/2015,301950343,VTHRX,14883.65,0
422911103,12/12/2015,100225568,VHDYX,9398.88,0
422911104,11/11/2015,123160323,FLVCX,18720,0
422911105,2/10/2016,323232273,VINIX,10400,0
422911106,4/29/2015,437398270,JNBAX,22269.21,0
422911107,1/15/2016,436800101,USIBX,18877.07,0
422911108,1/11/2015,520704006,VWAHX,11105.18,0
422911109,10/10/2015,208342252,YACKX,1807.47,0
422911110,3/13/2015,279142404,FLCSX,15489.59,0
422911111,7/3/2015,685125823,RIDEX,18809.82,0
422911112,8/7/2015,499657101,OAKBX,20870.46,0
422911113,3/9/2016,256130402,DODGX,1798.8,0
422911114,2/28/2016,179366921,VGSTX,20145,0
422911115,10/4/2015,638670243,VFORX,5331.48,0
422911116,7/28/2015,853719953,VITPX,19284.24,0
422911117,3/30/2015,415585278,PRLAX,12868.32,0
422911118,4/7/2015,185731738,FBALX,2758.69,0
422911119,6/24/2015,215246267,YACKX,4001.67,0
422911120,9/2/2015,504494355,AMCPX,2500.5,0
422911121,3/17/2015,133036533,PRNEX,7750.09,0
422911122,10/8/2015,235476458,PONDX,22250.07,0
422911123,5/24/2015,580801397,VIEIX,750,0
422911124,7/30/2015,225293529,VBIAX,2000,0
422911125,12/27/2015,216651624,FDGFX,23250,0
422911126,8/4/2015,450325247,VWINX,3750,0
422911127,3/21/2016,220638513,SMCWX,19500,0
422911128,4/24/2015,838142662,VSIAX,6000,0
422911129,12/30/2015,288701995,ABALX,22500,0
422911130,2/24/2016,546450689,DODGX,11750,0
422911131,1/16/2016,930212300,VSIAX,24750,0
422911132,2/20/2015,751986366,TRRKX,19750,0
422911133,12/31/2015,951848310,FASIX,1250,0
422911134,10/24/2015,425387981,YAFFX,6750,0
422911135,1/25/2016,234138399,JNBCX,6750,0
422911136,4/12/2015,479031497,VBIIX,7750,0
422911137,11/20/2015,412368007,JNBAX,22000,0
422911138,9/12/2015,892403414,VGSNX,1000,0
422911139,9/9/2015,466841542,TOLLX,14000,0
422911140,1/2/2016,814124066,VTTVX,17750,0
422911141,5/27/2015,979786627,SHAPX,22750,0
422911142,10/16/2015,435646215,PIMIX,6250,0
422911143,11/8/2015,254074214,FSTMX,6500,0
422911144,8/21/2015,621171903,FDCAX,2250,0
422911145,9/3/2015,206859874,USAUX,6750,0
422911146,8/24/2015,553498194,VEXRX,17500,0
422911147,12/1/2015,182465961,VTSMX,11000,0
422911148,12/26/2015,324264645,JNGLX,9000,0
422911149,5/21/2015,968808829,JAMRX,19000,0
422911150,1/24/2015,115840314,VAFAX,6750,0
422911151,3/12/2016,942266128,VGSTX,5750,0
422911152,2/26/2015,953679067,YAFFX,2500,0
422911153,6/26/2015,282560965,VWNEX,1250,0
422911154,6/23/2015,884614981,FKUTX,24250,0
422911155,1/14/2016,303487402,JAVLX,8750,0
422911156,1/5/2016,734457125,USAWX,20250,0
422911157,10/19/2015,315121709,DODIX,4998.93,0
422911158,11/13/2015,567965746,NICSX,18495.19,0
422911159,3/11/2016,676074145,FSPTX,20729.25,0
422911160,2/16/2015,341185629,FBIOX,7241.3,0
422911161,1/3/2015,484783337,RERFX,3489.22,0
422911162,9/26/2015,559712527,OGBCX,12188.75,0
422911163,5/9/2015,547992428,PRWCX,9166.75,0
422911164,8/9/2015,355731571,GSZIX,19935.72,0
422911165,10/20/2015,129857285,MDLOX,9063.15,0
422911166,2/28/2015,986510738,MAMAX,978.96,0
422911167,7/8/2015,432413918,VBIAX,14668.25,0
422911168,7/23/2015,100157510,VSEQX,7076.58,0
422911169,8/6/2015,946746186,FCNKX,11438.39,0
422911170,11/10/2015,113615232,FFRHX,12119,0
422911171,6/19/2015,362841802,FARCX,19344,0
422911172,8/23/2015,240469507,FKUTX,11820.6,0
422911173,6/3/2015,851586788,VTSNX,20476.5,0
422911174,2/10/2015,194051559,PRNHX,18000.02,0
422911175,3/25/2015,980456131,TRRJX,240,0
422911176,3/3/2016,316259759,VTSNX,12656.4,0
422911177,4/9/2015,389821899,VMLUX,18805.43,0
422911178,7/18/2015,143695322,PONCX,474.84,0
422911179,3/28/2015,115814456,PIMIX,23267.18,0
422911180,4/10/2015,466583543,FSEMX,3297.28,0
422911181,7/25/2015,419559542,SWPPX,20451.09,0
422911182,12/31/2015,558676420,YAFFX,20908.77,0
422911183,5/20/2015,322002134,VTIVX,8222.55,0
422911184,2/19/2015,249278509,VGELX,23247.62,0
422911185,1/2/2015,342070072,PRSGX,5158.03,0
422911186,7/19/2015,297174575,MAMAX,4219.63,0
422911187,8/2/2015,412368007,NAESX,18972.05,0
422911188,11/22/2015,842753488,PVOYX,20541.84,0
422911189,9/29/2015,233709339,VSMAX,15379.17,0
422911190,3/6/2015,236253845,NICSX,13746.32,0
422911191,2/1/2016,280934598,SWHFX,19929.64,0
422911192,6/4/2015,316334874,PGNAX,4843.39,0
422911193,3/29/2015,918122237,FSEMX,3681.76,0
422911194,1/5/2015,148490309,MCHFX,2300,0
422911195,5/2/2015,684690660,VIVAX,9890,0
422911196,7/28/2015,371889370,FTBFX,16069.2,0
422911197,9/15/2015,560309108,PAAIX,10100.49,0
422911198,6/16/2015,789388015,MLPDX,229.56,0
422911199,11/6/2015,143788705,VMRGX,10076.65,0
422911200,1/15/2016,217594051,FCISX,8701.24,0
422911201,10/18/2015,737900757,MCLOX,16474.45,0
422911202,6/18/2015,336341527,MCHFX,19436.1,0
422911203,8/7/2015,191074449,MDISX,7292.01,0
422911204,10/31/2015,601893764,TOLLX,7697.83,0
422911205,3/26/2015,249059542,FFFHX,11759.06,0
422911206,1/30/2016,219173233,PRRIX,16960.19,0
422911207,3/26/2015,952159412,AKREX,5400,0
422911208,2/17/2015,249834463,TRRMX,22453.74,0
422911209,2/16/2016,686810882,PRNEX,8074.44,0
422911210,8/3/2015,407380273,VBIAX,14551.88,0
422911211,6/29/2015,220980458,USBSX,14775.66,0
422911212,10/13/2015,402578186,VTIAX,13195.32,0
422911213,1/16/2016,442049039,FKTFX,13607.76,0
422911214,10/6/2015,615376372,FMILX,20054.69,0
422911215,11/10/2015,635569963,VHDYX,19762.45,0
422911216,11/3/2015,100253538,FNARX,2653.26,0
422911217,5/21/2015,260203930,VINEX,8591.31,0
422911218,4/7/2015,383873855,VINIX,14091.83,0
422911219,4/12/2015,438457023,MPGFX,2200.17,0
422911220,1/23/2016,564331587,VSIAX,16940,0
422911221,5/19/2015,335164268,VTTHX,16500,0
422911222,2/24/2015,317304720,FDFAX,22000,0
422911223,3/6/2015,535794843,FMILX,11880,0
422911224,1/25/2015,270248611,FSAGX,11220,0
422911225,4/24/2015,390554107,VIVAX,10543.2,0
422911226,2/12/2016,127887077,GLRBX,2854.8,0
422911227,2/1/2016,406026196,FSENX,4603.84,0
422911228,2/24/2015,863246073,USATX,3496,0
422911229,1/19/2016,263777033,VEURX,3043.77,0
422911230,10/13/2015,287358117,VIMAX,7138.23,0
422911231,9/20/2015,396621437,VFFVX,21610,0
422911232,12/27/2015,630086579,TWCUX,18705,0
422911233,1/31/2015,263617108,VGENX,13975,0
422911234,11/19/2015,873639189,PRHSX,17627.18,0
422911235,5/25/2015,549175886,PRBLX,16511.11,0
422911236,4/21/2015,122441849,USBSX,7922.59,0
422911237,3/28/2015,313147598,SNXFX,12179.19,0
422911238,3/14/2016,189048432,VGSTX,11493.9,0
422911239,12/29/2015,413893217,FSCRX,15927.46,0
422911240,12/24/2015,354885730,TPINX,10821.18,0
422911241,3/15/2016,428247859,VGTSX,16511.04,0
422911242,6/18/2015,409520555,FGCKX,3173.55,0
422911243,3/14/2015,446633250,RPMGX,9288.84,0
422911244,4/21/2015,263777033,VISGX,3576.12,0
422911245,11/23/2015,312679940,VIGAX,6730.88,0
422911246,3/10/2016,110763702,AKREX,12600,0
422911247,12/6/2015,293133416,TRRKX,4620,0
422911248,6/5/2015,532606361,FSITX,5880,0
422911249,3/18/2016,181817885,USAIX,17640,0
422911250,1/9/2015,196856748,VSMGX,20346.84,0
422911251,10/16/2015,529626103,VWAHX,6284.83,0
422911252,5/24/2015,242347233,VHGEX,8170.27,0
422911253,12/18/2015,557764757,THOPX,8335.02,0
422911254,10/13/2015,459289057,FGRIX,20628.63,0
422911255,11/8/2015,740204879,MQIFX,6651.84,0
422911256,7/6/2015,129132741,TRVLX,1853.1,0
422911257,5/30/2015,283151610,FFFGX,16459.19,0
422911258,8/30/2015,274393778,TRLGX,16456.66,0
422911259,1/4/2015,229676245,AEPGX,16240.03,0
422911260,3/26/2015,307082002,MLPAX,14128.42,0
422911261,5/2/2015,514625134,FDGRX,15915.81,0
422911262,6/18/2015,250624617,VMCIX,5917.42,0
422911263,12/26/2015,531013595,VEIRX,16323.89,0
422911264,9/12/2015,202354192,ARTIX,10406.48,0
422911265,10/24/2015,848440787,TWCGX,5881.78,0
422911266,6/11/2015,157632058,MAMAX,19221.83,0
422911267,9/13/2015,993819321,FLATX,9660.7,0
422911268,8/3/2015,393763082,FSAGX,2407.2,0
422911269,3/23/2016,920090451,SPECX,2400.72,0
422911270,5/3/2015,821641732,VUSTX,2800.02,0
422911271,2/23/2015,840189841,FSCHX,16800.03,0
422911272,5/22/2015,280708738,FSDIX,9600,0
422911273,4/4/2015,579144413,VTRIX,13400,0
422911274,7/2/2015,290261588,MQIFX,9800,0
422911275,6/30/2015,203283726,PTTDX,16600,0
422911276,5/3/2015,527802953,PRGTX,8400,0
422911277,2/22/2015,450041022,PRPFX,3200,0
422911278,9/25/2015,114842897,VIGAX,10800,0
422911279,6/19/2015,569542575,PONDX,8600,0
422911280,11/7/2015,128950851,FDESX,7200,0
422911281,7/13/2015,647732433,FFFHX,6200,0
422911282,3/29/2016,575737537,FLPSX,12000,0
422911283,12/28/2015,302907692,FNMIX,11600,0
422911284,10/26/2015,505904674,SWTSX,15600,0
422911285,9/8/2015,436370413,PRGTX,1600,0
422911286,1/3/2015,240237871,FNMIX,9600,0
422911287,3/26/2016,304090967,FDGRX,3000,0
422911288,10/29/2015,152066848,PGNAX,4200,0
422911289,7/17/2015,392227177,HSCSX,200,0
422911290,3/23/2015,452744942,VTIVX,10200,0
422911291,7/19/2015,490806770,DLTNX,12200,0
422911292,1/7/2015,520193861,VBTLX,4800,0
422911293,3/7/2016,346475863,VMLUX,11800,0
422911294,3/25/2015,439896462,VHCOX,13400,0
422911295,2/7/2016,193903188,PGRWX,1400,0
422911296,5/28/2015,957779340,PMEGX,8200,0
422911297,2/18/2016,140975283,ANWPX,400,0
422911298,6/4/2015,432636914,VITPX,11200,0
422911299,10/11/2015,246382876,PRBLX,8600,0
422911300,1/30/2016,135371512,RERCX,12000,0
422911301,8/13/2015,152867460,FKUTX,14800,0
422911302,6/26/2015,265976560,PRNHX,13200,0
422911303,11/15/2015,584097914,FDGFX,4000,0
422911304,1/1/2015,996324259,ANAYX,7000,0
422911305,2/5/2016,151864164,VTSMX,16400,0
422911306,6/3/2015,704468297,VEIEX,10400,0
422911307,3/2/2016,388295574,SWPPX,5000,0
422911308,2/11/2016,439151084,VFIDX,11400,0
422911309,1/16/2016,107925804,VTTHX,2600,0
422911310,1/5/2015,522140573,TRRNX,7000,0
422911311,3/10/2015,879649297,JNGLX,8600,0
422911312,11/11/2015,100157510,FIGRX,3600,0
422911313,3/30/2016,141515926,RPMGX,18000,0
422911314,4/29/2015,209750257,OGBCX,600,0
422911315,10/11/2015,181232784,PRIDX,6000,0
422911316,11/11/2015,631029620,VFICX,1200,0
422911317,10/30/2015,325778086,FFFDX,4000,0
422911318,1/17/2015,924132808,TRBCX,7400,0
422911319,4/11/2015,674698181,RPSIX,10200,0
422911320,2/14/2015,557427847,VTHRX,6200,0
422911321,2/7/2016,461115413,FDFAX,3000,0
422911322,4/20/2015,121007349,PRNEX,7200,0
422911323,2/21/2015,152808224,CGMRX,19599.81,0
422911324,4/14/2015,760311957,FASIX,16395.61,0
422911325,12/13/2015,196394505,FSIIX,16595.56,0
422911326,3/17/2015,629088255,VISVX,17394.78,0
422911327,10/5/2015,469226771,BAICX,3199.04,0
422911328,5/6/2015,116266129,JABAX,17394.78,0
422911329,1/13/2015,946890169,FPACX,8797.14,0
422911330,2/27/2016,472661035,ACEIX,2599.16,0
422911331,6/21/2015,516545825,FCNKX,999.43,0
422911332,7/19/2015,228747976,VTSAX,4195.8,0
422911333,2/23/2016,102410451,MAMAX,8969.4,0
422911334,7/3/2015,914430233,TPINX,10736.82,0
422911335,9/14/2015,200623119,FESGX,12670.72,0
422911336,1/9/2016,604281465,FFFDX,14245.2,0
422911337,5/12/2015,134421853,LSBDX,3164.8,0
422911338,6/30/2015,951352030,VIIIX,11236.41,0
422911339,2/4/2015,301406612,USATX,3934.43,0
422911340,12/29/2015,393888682,VINIX,5292.78,0
422911341,6/3/2015,422551654,PREIX,10193.04,0
422911342,4/25/2015,394629954,PONAX,10972.64,0
422911343,4/21/2015,407958177,NHMAX,18017.05,0
422911344,4/23/2015,426467594,FNARX,17037.86,0
422911345,1/30/2016,272403818,VHDYX,10350.9,0
422911346,2/7/2015,308934220,CWGIX,14583,0
422911347,3/10/2016,174774050,DLTNX,7330.2,0
422911348,3/24/2015,317846965,FSICX,7505.94,0
422911349,2/17/2016,230244253,FLPSX,8068.69,0
422911350,2/8/2016,120098772,VTXVX,6528,0
422911351,2/18/2015,331207119,THOPX,8441.84,0
422911352,2/11/2015,498617491,PRGFX,4777,0
422911353,2/11/2015,193149643,HSGFX,16210.35,0
422911354,6/26/2015,535632797,FIGRX,15244.34,0
422911355,4/7/2015,353132475,THOPX,17290,0
422911356,3/18/2016,186449040,AIVSX,3608.46,0
422911357,9/23/2015,531825775,USBSX,7953.74,0
422911358,7/20/2015,267450307,TRRHX,4908.67,0
422911359,5/1/2015,325863932,FSITX,13782.02,0
422911360,4/11/2015,120834064,FGRIX,18296.52,0
422911361,12/24/2015,246996683,PTTRX,2257.74,0
422911362,7/4/2015,638143820,TRVLX,15228.14,0
422911363,3/13/2016,139907612,AIVSX,15750,0
422911364,7/6/2015,106796652,FNCMX,18750,0
422911365,7/14/2015,411926325,OAKBX,8998.08,0
422911366,1/24/2015,908995462,PRUAX,17969.91,0
422911367,4/7/2015,193963205,PRASX,8209.08,0
422911368,10/28/2015,384684353,ONGIX,13240.48,0
422911369,1/12/2015,182482750,ODMAX,6524,0
422911370,1/5/2015,663107058,PRNEX,3540.08,0
422911371,1/9/2016,287537961,SWTSX,15582,0
422911372,3/15/2015,273716036,PRPFX,17205,0
422911373,7/13/2015,920416567,FDFFX,11989.22,0
422911374,5/12/2015,311248882,LDLAX,8481.02,0
422911375,1/9/2015,346794373,PCRIX,7003.4,0
422911376,4/23/2015,124911540,BAICX,6540.48,0
422911377,8/10/2015,279170909,LALDX,3970.55,0
422911378,3/31/2016,114887052,THOPX,14040,0
422911379,1/6/2015,231125150,FLMVX,3780,0
422911380,8/15/2015,289827619,POAGX,4860,0
422911381,3/5/2016,354485544,VWIAX,4140,0
422911382,6/16/2015,240378649,PRBLX,900,0
422911383,3/26/2016,122838390,FNARX,1800,0
422911384,3/14/2015,569210736,MAMAX,3240,0
422911385,1/24/2015,152754843,ABNDX,3060,0
422911386,11/29/2015,122295564,VEXAX,6478.07,0
422911387,8/25/2015,351784093,DLTNX,7156.71,0
422911388,1/24/2016,147039235,HACAX,6769.7,0
422911389,11/14/2015,263426840,TWCUX,534.43,0
422911390,6/21/2015,380827808,VHDYX,5874.39,0
422911391,3/19/2016,117362450,JNBAX,7467.6,0
422911392,1/16/2015,348144378,FARCX,6933.03,0
422911393,1/20/2016,123245528,DODFX,14195.08,0
422911394,3/24/2015,104961418,FNARX,7792.84,0
422911395,12/22/2015,525274441,PRHYX,16765.6,0
422911396,3/12/2015,516687224,VIMSX,7050.18,0
422911397,2/26/2016,281319694,VHGEX,5458.34,0
422911398,5/1/2015,177536906,AKREX,15483.6,0
422911399,8/3/2015,234337171,VITPX,351.67,0
422911400,4/2/2015,542848131,VBMFX,7700,0
422911401,2/21/2015,373934537,VPGDX,2450,0
422911402,11/18/2015,541033071,POSKX,17150,0
422911403,11/27/2015,358570557,PNOPX,2799.14,0
422911404,7/20/2015,870364355,FFFFX,14679,0
422911405,1/2/2016,344512482,VVIAX,17253.72,0
422911406,1/1/2015,832452861,OAKMX,1915.63,0
422911407,1/16/2015,348704985,VTTHX,870.63,0
422911408,3/20/2015,145454711,VWILX,13734.15,0
422911409,1/29/2016,215740723,ORNAX,4156.13,0
422911410,12/15/2015,415297673,GAUCX,10192.1,0
422911411,10/9/2015,217563361,VIFSX,5512.43,0
422911412,3/3/2016,470568205,PRBLX,11185.49,0
422911413,5/7/2015,333586963,NEWFX,1376.55,0
422911414,8/15/2015,263607391,VTIAX,7905.01,0
422911415,7/8/2015,197547949,ARTMX,15806.52,0
422911416,10/26/2015,307138110,VDAIX,3942.22,0
422911417,12/20/2015,708604029,SWTSX,14911.89,0
422911418,1/13/2015,196022083,TRRJX,13003.52,0
422911419,1/18/2015,138952434,FCNKX,12810,0
422911420,10/28/2015,135686860,VGSNX,2550,0
422911421,8/22/2015,863078663,FPURX,16660,0
422911422,5/5/2015,555531629,NYVTX,12410,0
422911423,4/11/2015,211831074,FBGRX,2550,0
422911424,4/19/2015,245472242,FFFDX,5440,0
422911425,4/28/2015,514242696,VFIDX,2040,0
422911426,2/1/2016,166993749,VBIIX,15980,0
422911427,2/3/2015,277776440,DODFX,2210,0
422911428,6/4/2015,339861213,FDIVX,14110,0
422911429,2/21/2015,122602019,ARTMX,11220,0
422911430,7/21/2015,138961075,VWIAX,15300,0
422911431,1/2/2015,914467622,TRRKX,5249.54,0
422911432,3/2/2016,223091395,PIREX,1856.05,0
422911433,9/13/2015,384312116,PRHYX,5225.69,0
422911434,1/23/2016,110528075,FRSTX,9744,0
422911435,4/6/2015,242641315,VGHCX,6381.36,0
422911436,12/2/2015,307860125,MAGWX,1997.39,0
422911437,2/27/2016,433545338,CSRSX,166.45,0
422911438,3/11/2016,170972123,VDIGX,166,0
422911439,4/19/2015,171839040,MDISX,330.34,0
422911440,3/24/2015,850966792,FLCSX,1155,0
422911441,1/4/2016,507386632,FSUTX,1485,0
422911442,10/8/2015,307884341,VINIX,1815,0
422911443,9/30/2015,169987545,VTXVX,14355,0
422911444,3/22/2016,583815741,THOPX,16005,0
422911445,6/14/2015,360836440,THOPX,4785,0
422911446,1/13/2015,756840345,TRRIX,2310,0
422911447,1/14/2015,718492936,TEMWX,14850,0
422911448,1/4/2016,117172691,VEXAX,13860,0
422911449,7/5/2015,125156224,GWPAX,5437.74,0
422911450,11/14/2015,292527547,VUSTX,8072.97,0
422911451,8/27/2015,153388371,VIGAX,7575.27,0
422911452,5/1/2015,602638857,LDLAX,5923.9,0
422911453,3/31/2015,710870264,VGSIX,4936.58,0
422911454,11/2/2015,119893217,GASFX,9526.5,0
422911455,4/21/2015,764541389,FHKCX,8983.7,0
422911456,6/4/2015,137484000,FSDIX,2610.88,0
422911457,9/29/2015,507275839,VCAIX,16139.97,0
422911458,5/2/2015,639746605,MFLDX,8768.52,0
422911459,12/3/2015,502703714,VBTIX,9040.08,0
422911460,8/14/2015,348983752,ICPAX,14242.94,0
422911461,2/14/2015,164041211,VWESX,12162.51,0
422911462,2/5/2015,116662027,MDISX,7200,0
422911463,9/25/2015,607104880,JAMRX,7680,0
422911464,6/13/2015,180783060,FSCSX,5440,0
422911465,3/9/2015,194712136,LSBRX,9760,0
422911466,2/14/2016,257121865,VEXPX,9120,0
422911467,8/24/2015,429199107,VWEHX,11200,0
422911468,6/16/2015,300509493,GLRBX,16000,0
422911469,8/26/2015,408563934,PTTCX,2080,0
422911470,6/14/2015,877074136,VIIIX,15195.01,0
422911471,5/11/2015,129573412,VASIX,15830.1,0
422911472,7/15/2015,834467992,TRRNX,6773.3,0
422911473,6/20/2015,478725466,VTTHX,2830.65,0
422911474,4/28/2015,854797769,FUSVX,943.55,0
422911475,7/10/2015,298561197,SGIIX,7536,0
422911476,3/12/2016,427597091,DLTNX,12388.6,0
422911477,2/5/2015,906495739,LEXCX,4232.52,0
422911478,1/1/2016,609564761,FIGRX,3735.22,0
422911479,12/20/2015,401663554,ABNDX,4948.8,0
422911480,1/5/2015,211069892,VEIEX,13106.36,0
422911481,10/5/2015,110197375,VIMSX,12012,0
422911482,6/5/2015,685363623,GASFX,14472.58,0
422911483,4/19/2015,351784093,RIDEX,3077.29,0
422911484,3/8/2015,706807277,VISGX,9847.33,0
422911485,9/5/2015,174050879,FSESX,6770.03,0
422911486,4/11/2015,496107881,PRMTX,461.59,0
422911487,8/10/2015,930648589,MDLOX,14038.27,0
422911488,6/18/2015,629987806,PRBLX,12651.69,0
422911489,3/23/2016,751122891,VTIAX,10363.2,0
422911490,7/4/2015,620306474,NAESX,4724.4,0
422911491,3/23/2015,330397358,ODVYX,4572,0
422911492,6/17/2015,182805309,ODMAX,3810,0
422911493,8/8/2015,337811645,VAIPX,5451.3,0
422911494,7/4/2015,788637458,REREX,10145.48,0
422911495,12/7/2015,123199665,CAIBX,12871.13,0
422911496,2/15/2015,693515971,ARTMX,11659.73,0
422911497,4/3/2015,431756777,FSNGX,756.6,0
422911498,9/24/2015,111104649,VMCIX,13717.86,0
422911499,12/29/2015,211914484,FDGRX,6028.8,0
422911500,6/17/2015,273006978,VBTIX,14612.34,0
422911501,3/10/2016,438812385,PRGFX,10379.45,0
422911502,7/2/2015,182986991,VMCIX,13074.93,0
422911503,7/10/2015,742619237,VQNPX,14117.86,0
422911504,3/27/2015,183567913,VITSX,750.3,0
422911505,4/20/2015,372993430,TBGVX,14400,0
422911506,1/8/2015,255935214,VIMSX,8850,0
422911507,7/15/2015,312189220,MPGFX,2400,0
422911508,3/31/2016,753322167,TRRJX,9600,0
422911509,11/29/2015,869782595,GAUCX,5400,0
422911510,3/26/2015,307046302,VTIVX,13350,0
422911511,10/24/2015,412384665,FRSTX,1350,0
422911512,11/30/2015,234177827,PRGFX,13350,0
422911513,11/6/2015,429199107,FSELX,14400,0
422911514,12/2/2015,585121355,VHGEX,1050,0
422911515,11/9/2015,939753438,GFACX,12150,0
422911516,7/10/2015,361196682,VVIAX,900,0
422911517,1/13/2015,206658730,VGENX,13800,0
422911518,10/12/2015,416618272,SHAPX,6900,0
422911519,8/11/2015,142370560,MQIFX,7500,0
422911520,2/16/2016,445175195,JANDX,11550,0
422911521,6/9/2015,789189153,ARTMX,6450,0
422911522,10/13/2015,234501485,TWCUX,10350,0
422911523,4/25/2015,109809304,TPINX,7350,0
422911524,8/14/2015,235321726,FPACX,13500,0
422911525,2/1/2015,152004006,FDFFX,7200,0
422911526,3/6/2015,358592190,VBIIX,2700,0
422911527,7/7/2015,245172192,VBINX,7200,0
422911528,8/10/2015,651211869,MWTIX,8400,0
422911529,1/15/2015,220649706,TRRDX,7050,0
422911530,3/14/2015,953679067,VWAHX,5700,0
422911531,3/11/2016,314854391,VEURX,2250,0
422911532,1/23/2015,959922316,LMVTX,13950,0
422911533,10/22/2015,161681207,VEXRX,13500,0
422911534,2/25/2015,248237487,VWAHX,11550,0
422911535,8/3/2015,122441849,RPMGX,5400,0
422911536,8/16/2015,100881429,LSBDX,1050,0
422911537,12/21/2015,235768276,VEXAX,2550,0
422911538,9/14/2015,152668492,ONGIX,6450,0
422911539,6/4/2015,270669668,FKUTX,1200,0
422911540,6/4/2015,113307457,VPGDX,900,0
422911541,5/13/2015,193149764,ARTQX,3450,0
422911542,5/30/2015,689396277,PRNEX,8250,0
422911543,2/2/2015,829957466,FKTFX,1350,0
422911544,9/2/2015,267410609,FSCHX,450,0
422911545,1/23/2016,683768422,TRRJX,3300,0
422911546,6/10/2015,718238545,VCVLX,3150,0
422911547,1/12/2015,553895820,ACEIX,9000,0
422911548,11/22/2015,159255449,NICSX,2400,0
422911549,7/5/2015,180327499,SWTSX,450,0
422911550,3/15/2016,434324516,TEMWX,13950,0
422911551,1/17/2015,820723351,VTABX,7950,0
422911552,4/13/2015,300867427,LDLAX,11545.88,0
422911553,5/2/2015,677385763,TEDIX,10045.98,0
422911554,12/29/2015,276689374,VINEX,9595.84,0
422911555,1/21/2015,312818373,PTTCX,3892.2,0
422911556,1/31/2015,537957182,PTTRX,14791.88,0
422911557,1/24/2016,306945444,CAIBX,2384.48,0
422911558,7/21/2015,432194569,JANDX,596.07,0
422911559,1/16/2016,260455561,FRDPX,2384.16,0
422911560,1/7/2015,122740647,VITPX,8629.39,0
422911561,6/25/2015,658959178,VASIX,5049,0
422911562,6/30/2015,172394343,VASGX,1480,0
422911563,9/15/2015,221217324,LSBDX,7400,0
422911564,2/4/2015,470266630,FUSEX,8861.45,0
422911565,1/18/2015,557851906,VBTLX,14577.44,0
422911566,1/5/2016,982680336,TWCUX,11043.52,0
422911567,2/22/2015,823304395,FKUTX,11896.29,0
422911568,3/11/2015,222368748,SHSAX,13244.29,0
422911569,12/27/2015,161681207,VFICX,12192.31,0
422911570,4/3/2015,137390791,FDGFX,4788.22,0
422911571,5/20/2015,726505543,FAGIX,12180,0
422911572,3/23/2015,144777176,FSITX,9280,0
422911573,6/28/2015,203070745,VWESX,5220,0
422911574,1/13/2016,208180054,TEMWX,8118.9,0
422911575,1/14/2015,273333576,ANCFX,4919.8,0
422911576,1/12/2016,126076219,RPMGX,14318.37,0
422911577,1/23/2015,128661812,FOCPX,10696.7,0
422911578,1/21/2016,391540631,TRMCX,10404.72,0
422911579,7/7/2015,202575367,GLRBX,10828.5,0
422911580,6/1/2015,557042109,VAIPX,2165.56,0
422911581,5/31/2015,126387366,FFFFX,9077.04,0
422911582,5/5/2015,269624396,VGELX,3456,0
422911583,4/9/2015,914638292,TRBCX,13824,0
422911584,11/5/2015,993644749,VMCPX,2735.86,0
422911585,2/15/2015,319699754,PRGFX,9782.15,0
422911586,1/16/2016,121622183,ARTMX,10168.03,0
422911587,9/26/2015,132759736,VDIGX,4434.03,0
